"submission_id","bee_id","project_id","gender","age","question","answer"
"57712380","5623856","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with Mars brands"
"57712780","5980772","29377","['Female']","['>35']","opinion.mars_vs_others#petcare","'Somewhat similar'"
"57711573","7025150","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with Mars brands"
"57711611","5355442","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","No Brand Loyalty'"
"57711611","5355442","29377","['Female']","['>35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57711719","6188744","29377","['Male']","['>35']","brand.awareness#petcare","'Familiar with Mars brands"
"57711907","6989534","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","Working Class Individuals'"
"57712185","4342051","29377","['Female']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Treats'"
"57711685","7113389","29377","['Female']","['>35']","bee.raw_age","38.0"
"57711986","2449059","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with Mars brands'"
"57712152","920072","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","'Webbox"
"57712400","4880239","29377","['Female']","['<=35']","bee.employment_status","'Employed, on extended leave (e.g. parental, sick, sabbatical)'"
"57712483","2482597","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with other brands'"
"57711576","7016815","29377","['Female']","['<=35']","bee.pet.types","'Dog"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","brand.rejection.last_6_months#petcare.dog","Purina Dentalife'"
"57711685","7113389","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","'Good Boy"
"57711685","7113389","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","'Product Packaging"
"57711907","6989534","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'All / Any Kinds of Owners"
"57711944","4287692","29377","['Male']","['>35']","Why have you stopped using these products or brands?","'High Prices'"
"57712152","920072","29377","['Female']","['<=35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57712178","5762193","29377","['Female']","['<=35']","What brands of treats and toys do you usually buy for your pet?","'Supermarket Own Label (Unspecified)"
"57712302","6535693","29377","['Female']","['<=35']","bee.pet.types","Cat"
"57712400","4880239","29377","['Female']","['<=35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57712499","7112599","29377","['Male']","['>35']","bee.birth_year","'1962'"
"57712780","5980772","29377","['Female']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'Poor Quality Ingredients'"
"57713010","7066389","29377","['Female']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57713267","7133636","29377","['Female']","['>35']","bee.ethnicity","'White'"
"57712400","4880239","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Pedigree'"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Unsure'"
"57712457","3056022","29377","['Female']","['<=35']","opinion.conversation_quality","'3'"
"57712483","2482597","29377","['Female']","['>35']","bee.pet.types","'Dog"
"57711611","5355442","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Grooming Tools"
"57711611","5355442","29377","['Female']","['>35']","brand.awareness#petcare","'Familiar with other brands"
"57711685","7113389","29377","['Female']","['>35']","bee.mobile_op_sys","None"
"57711944","4287692","29377","['Male']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Price'"
"57712011","4872402","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","Supermarket Own Label (Unspecified)"
"57712011","4872402","29377","['Female']","['>35']","product.brand.switch.likelihood#petcare.dog","'Neutral'"
"57712178","5762193","29377","['Female']","['<=35']","What brands of treats and toys do you usually buy for your pet?","Winalot'"
"57712185","4342051","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Health Benefits'"
"57712457","3056022","29377","['Female']","['<=35']","bee.location.country","'United Kingdom'"
"57712780","5980772","29377","['Female']","['>35']","bee.household_composition","'Parents'"
"57713267","7133636","29377","['Female']","['>35']","bee.household_composition","'Partner / spouse"
"57711907","6989534","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with Mars brands"
"57712380","5623856","29377","['Female']","['<=35']","bee.household_composition","'Friends / roommates'"
"57711685","7113389","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","Nutritional Content'"
"57712185","4342051","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Purina Dentalife"
"57712483","2482597","29377","['Female']","['>35']","bee.household_income.usa","'Medium income'"
"57713267","7133636","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","'Unsure"
"57711573","7025150","29377","['Female']","['<=35']","bee.pet.types","Other'"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","bee.ethnicity","'White'"
"57711719","6188744","29377","['Male']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Training Tools"
"57711719","6188744","29377","['Male']","['>35']","bee.birth_year","'1987'"
"57711888","5626681","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with Mars brands'"
"57711956","7130815","29377","['Female']","['<=35']","What reasons may explain these perceived differences or lack of differences?","'Quality of Products"
"57711956","7130815","29377","['Female']","['<=35']","bee.household_income.usa","'Medium income'"
"57711956","7130815","29377","['Female']","['<=35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57713267","7133636","29377","['Female']","['>35']","bee.relationship_status","'In a committed relationship'"
"57712152","920072","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with Goodboy"
"57712483","2482597","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","'Supermarket Own Label (Unspecified)'"
"57712718","6865394","29377","['Female']","['>35']","bee.location.country","'United Kingdom'"
"57712780","5980772","29377","['Female']","['>35']","bee.employment_status","'Not working'"
"57711632","5071544","29377","['Male']","['>35']","bee.household_composition","'Partner / spouse"
"57711722","7010654","29377","['Male']","['<=35']","product.brand.switch.likelihood#petcare.dog","'Neutral'"
"57711907","6989534","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with other brands"
"57711944","4287692","29377","['Male']","['>35']","bee.household_composition","'I live alone'"
"57712178","5762193","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Pedigree Dentastix"
"57712380","5623856","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with other brands"
"57712780","5980772","29377","['Female']","['>35']","brand.rejection.last_6_months#petcare.dog","'None of these'"
"57711685","7113389","29377","['Female']","['>35']","opinion.conversation_quality","'4'"
"57712380","5623856","29377","['Female']","['<=35']","product.brand.switch.likelihood#petcare.dog","'Somewhat likely'"
"57711576","7016815","29377","['Female']","['<=35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57711888","5626681","29377","['Female']","['<=35']","bee.pet.types","'Dog'"
"57711956","7130815","29377","['Female']","['<=35']","opinion.conversation_quality","'3'"
"57711986","2449059","29377","['Female']","['<=35']","bee.employment.industry","'Other'"
"57712011","4872402","29377","['Female']","['>35']","bee.employment_status","'Employed part time'"
"57712256","7085464","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57712400","4880239","29377","['Female']","['<=35']","product.brand.switch.likelihood#petcare.dog","'Neutral'"
"57712499","7112599","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","Wagg'"
"57712780","5980772","29377","['Female']","['>35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57711576","7016815","29377","['Female']","['<=35']","bee.mobile_op_sys","None"
"57711632","5071544","29377","['Male']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57711986","2449059","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Neither different nor similar'"
"57712152","920072","29377","['Female']","['<=35']","What reasons may explain these perceived differences or lack of differences?","'Product Format'"
"57712718","6865394","29377","['Female']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Nutrition"
"57712718","6865394","29377","['Female']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57713267","7133636","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","'Bonio'"
"57711576","7016815","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Quality"
"57711632","5071544","29377","['Male']","['>35']","bee.relationship_status","'Married / Civil partnered'"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","product.brand.switch.likelihood#petcare.dog","'Very unlikely'"
"57711685","7113389","29377","['Female']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","Unsure'"
"57712178","5762193","29377","['Female']","['<=35']","bee.birth_year","'1988'"
"57712380","5623856","29377","['Female']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","Dog Treats'"
"57712780","5980772","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with other brands"
"57713010","7066389","29377","['Female']","['>35']","opinion.conversation_quality","'4'"
"57711576","7016815","29377","['Female']","['<=35']","bee.household_composition","'Parents'"
"57711944","4287692","29377","['Male']","['>35']","opinion.mars_vs_others#petcare","'Somewhat different'"
"57711986","2449059","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with other brands"
"57712011","4872402","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","'ASDA Own Label"
"57712178","5762193","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","\"\"\"Pet's Preference\"\"\""
"57712178","5762193","29377","['Female']","['<=35']","bee.raw_age","35.0"
"57712457","3056022","29377","['Female']","['<=35']","bee.ethnicity","'White'"
"57712499","7112599","29377","['Male']","['>35']","What brands of treats and toys do you usually buy for your pet?","Pedigree'"
"57711888","5626681","29377","['Female']","['<=35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'No Reasons / Would Choose Brand'"
"57711956","7130815","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with Mars brands"
"57712012","4865813","29377","['Female']","['<=35']","bee.household_composition","'Partner / spouse'"
"57712499","7112599","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","Pedigree"
"57713267","7133636","29377","['Female']","['>35']","bee.raw_age","43.0"
"57711576","7016815","29377","['Female']","['<=35']","bee.pet.types","Cat"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Positive'"
"57712185","4342051","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Somewhat different'"
"57712499","7112599","29377","['Male']","['>35']","bee.raw_age","61.0"
"57711573","7025150","29377","['Female']","['<=35']","bee.survey.awareness.source","'I received a message in the app'"
"57711685","7113389","29377","['Female']","['>35']","bee.household_income.uk","'Medium income'"
"57711907","6989534","29377","['Female']","['>35']","bee.pet.types","Other'"
"57711956","7130815","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Significantly different'"
"57712012","4865813","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Safety"
"57712152","920072","29377","['Female']","['<=35']","Why have you stopped using these products or brands?","'Quality Issues'"
"57713267","7133636","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","Flavour Variety'"
"57711719","6188744","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","Pedigree"
"57711888","5626681","29377","['Female']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Treats'"
"57711888","5626681","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Pedigree Dentastix'"
"57711956","7130815","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with other brands'"
"57712152","920072","29377","['Female']","['<=35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'No Reasons / Would Choose Brand'"
"57712152","920072","29377","['Female']","['<=35']","What brands of treats and toys do you usually buy for your pet?","Pedigree"
"57712780","5980772","29377","['Female']","['>35']","bee.relationship_status","'Single'"
"57713267","7133636","29377","['Female']","['>35']","brand.awareness#petcare","'Familiar with other brands"
"57712256","7085464","29377","['Female']","['>35']","bee.mobile_op_sys","None"
"57711573","7025150","29377","['Female']","['<=35']","bee.household_income.usa","'Medium income'"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","purchase.brand.last_6_months#petcare.treat","Greenies'"
"57712380","5623856","29377","['Female']","['<=35']","opinion.conversation_quality","'4'"
"57712400","4880239","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Price"
"57711632","5071544","29377","['Male']","['>35']","What brands of treats and toys do you usually buy for your pet?","'Wagg'"
"57711944","4287692","29377","['Male']","['>35']","brand.awareness#petcare","'Familiar with other brands'"
"57712011","4872402","29377","['Female']","['>35']","bee.birth_year","'1986'"
"57712152","920072","29377","['Female']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Loving Owners"
"57712302","6535693","29377","['Female']","['<=35']","bee.household_composition","'Partner / spouse"
"57712302","6535693","29377","['Female']","['<=35']","bee.survey.awareness.source","'I received a push notification on my phone'"
"57712400","4880239","29377","['Female']","['<=35']","Why have you stopped using these products or brands?","'No Reason / Still Use Brand'"
"57711573","7025150","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Baker’s"
"57711986","2449059","29377","['Female']","['<=35']","opinion.bonding_moment.treats_vs_toys#petcare","'Neither treats nor toys are more appealing'"
"57712011","4872402","29377","['Female']","['>35']","brand.rejection.last_6_months#petcare.dog","'Own label (e.g. Tesco, Sainsbury’s)"
"57711573","7025150","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","'Pedigree"
"57711578","4640874","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","'Wagg'"
"57711719","6188744","29377","['Male']","['>35']","bee.employment.industry","'Tech / IT'"
"57711956","7130815","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Flavour Variety'"
"57711956","7130815","29377","['Female']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57712178","5762193","29377","['Female']","['<=35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57712178","5762193","29377","['Female']","['<=35']","product.brand.switch.likelihood#petcare.dog","'Somewhat likely'"
"57712302","6535693","29377","['Female']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Wealthy Individuals"
"57712718","6865394","29377","['Female']","['>35']","bee.children.age_under_18","'0'"
"57711611","5355442","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with retailer label brands"
"57711685","7113389","29377","['Female']","['>35']","opinion.mars_vs_others#petcare","'Somewhat similar'"
"57711719","6188744","29377","['Male']","['>35']","opinion.mars_vs_others#petcare","'Neither different nor similar'"
"57711722","7010654","29377","['Male']","['<=35']","opinion.mars_vs_others#petcare","'Neither different nor similar'"
"57711888","5626681","29377","['Female']","['<=35']","What brands of treats and toys do you usually buy for your pet?","Pedigree'"
"57711956","7130815","29377","['Female']","['<=35']","bee.relationship_status","'Single'"
"57711956","7130815","29377","['Female']","['<=35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57712400","4880239","29377","['Female']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Negative'"
"57712152","920072","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Health Benefits'"
"57712178","5762193","29377","['Female']","['<=35']","bee.children.age_under_18","'2'"
"57712256","7085464","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with other brands'"
"57712380","5623856","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Somewhat different'"
"57712457","3056022","29377","['Female']","['<=35']","bee.household_income.usa","'Low income'"
"57712718","6865394","29377","['Female']","['>35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Non-User"
"57711576","7016815","29377","['Female']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","Unaware'"
"57711578","4640874","29377","['Male']","['>35']","opinion.mars_vs_others#petcare","'Somewhat different'"
"57711611","5355442","29377","['Female']","['>35']","bee.relationship_status","'In a committed relationship'"
"57711611","5355442","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","'Own label (e.g. Tesco, Sainsbury’s)'"
"57711632","5071544","29377","['Male']","['>35']","Why have you stopped using these products or brands?","'No Reason / Still Use Brand'"
"57711719","6188744","29377","['Male']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'High Price"
"57711907","6989534","29377","['Female']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","Flavour Variety"
"57711907","6989534","29377","['Female']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Treats are significantly more appealing'"
"57711944","4287692","29377","['Male']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Treats'"
"57712185","4342051","29377","['Female']","['<=35']","bee.relationship_status","'Single'"
"57711576","7016815","29377","['Female']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Loving Owners'"
"57711578","4640874","29377","['Male']","['>35']","bee.pet.types","'Dog'"
"57711578","4640874","29377","['Male']","['>35']","bee.survey.awareness.source","'I received a push notification on my phone'"
"57712152","920072","29377","['Female']","['<=35']","bee.relationship_status","'Living with partner'"
"57712185","4342051","29377","['Female']","['<=35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57712256","7085464","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Pedigree"
"57712718","6865394","29377","['Female']","['>35']","Why have you stopped using these products or brands?","'Pet Dislikes Them'"
"57712718","6865394","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57711907","6989534","29377","['Female']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","Poor Quality Ingredients'"
"57711986","2449059","29377","['Female']","['<=35']","opinion.conversation_quality","'4'"
"57712011","4872402","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","Tesco Own Label'"
"57712011","4872402","29377","['Female']","['>35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Unaware"
"57712400","4880239","29377","['Female']","['<=35']","bee.location.country","'United Kingdom'"
"57712400","4880239","29377","['Female']","['<=35']","brand.rejection.last_6_months#petcare.dog","'None of these'"
"57712718","6865394","29377","['Female']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","Pet Dislikes Them"
"57712780","5980772","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57713267","7133636","29377","['Female']","['>35']","bee.household_composition","Children aged 18+'"
"57711632","5071544","29377","['Male']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","Outdoor Games / Activities'"
"57711685","7113389","29377","['Female']","['>35']","bee.pet.types","'Dog'"
"57711719","6188744","29377","['Male']","['>35']","bee.raw_age","36.0"
"57711888","5626681","29377","['Female']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'Families"
"57711907","6989534","29377","['Female']","['>35']","bee.raw_age","40.0"
"57711986","2449059","29377","['Female']","['<=35']","Why have you stopped using these products or brands?","'Better Alternatives'"
"57712011","4872402","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","'Own label (e.g. Tesco, Sainsbury’s)'"
"57712302","6535693","29377","['Female']","['<=35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57712718","6865394","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Training Tools"
"57711661","6857421","29377","['Prefer to self-describe']","['>35']","bee.employment_status","'Employed full time'"
"57711888","5626681","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Somewhat different'"
"57711944","4287692","29377","['Male']","['>35']","brand.rejection.last_6_months#petcare.dog","'Bonio'"
"57712152","920072","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Wagg"
"57711685","7113389","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57711719","6188744","29377","['Male']","['>35']","product.brand.switch.likelihood#petcare.dog","'Somewhat unlikely'"
"57711722","7010654","29377","['Male']","['<=35']","bee.household_composition","Parents"
"57712457","3056022","29377","['Female']","['<=35']","bee.birth_year","'2001'"
"57712499","7112599","29377","['Male']","['>35']","brand.awareness#petcare","Familiar with other brands'"
"57712718","6865394","29377","['Female']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","Better Alternatives'"
"57711578","4640874","29377","['Male']","['>35']","bee.employment.industry","'Banking / Accounting / Financial services'"
"57711907","6989534","29377","['Female']","['>35']","What reasons may explain these perceived differences or lack of differences?","Pet Preference'"
"57711956","7130815","29377","['Female']","['<=35']","brand.awareness#petcare","'Familiar with other brands"
"57712302","6535693","29377","['Female']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","Unsure'"
"57712400","4880239","29377","['Female']","['<=35']","bee.children.ages","'Under 2"
"57712499","7112599","29377","['Male']","['>35']","brand.awareness#petcare","Familiar with other brands"
"57711722","7010654","29377","['Male']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys'"
"57711888","5626681","29377","['Female']","['<=35']","bee.household_income.usa","'Medium income'"
"57711907","6989534","29377","['Female']","['>35']","opinion.mars_vs_others#petcare","'Neither different nor similar'"
"57712012","4865813","29377","['Female']","['<=35']","bee.employment_status","'Employed full time'"
"57712178","5762193","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Baker’s'"
"57712457","3056022","29377","['Female']","['<=35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","Better Alternatives'"
"57712483","2482597","29377","['Female']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Price'"
"57712718","6865394","29377","['Female']","['>35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57711576","7016815","29377","['Female']","['<=35']","Why have you stopped using these products or brands?","'Bad Flavour"
"57711956","7130815","29377","['Female']","['<=35']","bee.children.age_under_18","'0'"
"57712012","4865813","29377","['Female']","['<=35']","bee.raw_age","30.0"
"57712256","7085464","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","'Own label (e.g. Tesco, Sainsbury’s)"
"57712400","4880239","29377","['Female']","['<=35']","bee.raw_age","32.0"
"57712483","2482597","29377","['Female']","['>35']","brand.rejection.last_6_months#petcare.dog","'None of these'"
"57711573","7025150","29377","['Female']","['<=35']","bee.household_income.uk","'Medium income'"
"57711573","7025150","29377","['Female']","['<=35']","opinion.conversation_quality","'2'"
"57711611","5355442","29377","['Female']","['>35']","bee.employment_status","'Freelancer / contractor'"
"57711632","5071544","29377","['Male']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","'All / Any Kinds of Owners"
"57712012","4865813","29377","['Female']","['<=35']","What brands of treats and toys do you usually buy for your pet?","'Supermarket Own Label (Unspecified)"
"57712185","4342051","29377","['Female']","['<=35']","brand.rejection.last_6_months#petcare.dog","'Pedigree'"
"57712483","2482597","29377","['Female']","['>35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","Unaware'"
"57713010","7066389","29377","['Female']","['>35']","bee.children.ages","16-17'"
"57713267","7133636","29377","['Female']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Treats are significantly more appealing'"
"57711632","5071544","29377","['Male']","['>35']","brand.awareness#petcare","'Familiar with Mars brands"
"57712302","6535693","29377","['Female']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","\"\"\"Pet's Preference\"\"\""
"57712400","4880239","29377","['Female']","['<=35']","bee.mobile_op_sys","None"
"57711722","7010654","29377","['Male']","['<=35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57711888","5626681","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with other brands"
"57711944","4287692","29377","['Male']","['>35']","bee.raw_age","55.0"
"57712185","4342051","29377","['Female']","['<=35']","bee.mobile_op_sys","None"
"57712302","6535693","29377","['Female']","['<=35']","bee.employment_status","'Stay at home parent'"
"57712499","7112599","29377","['Male']","['>35']","bee.household_income.usa","'Medium income'"
"57711576","7016815","29377","['Female']","['<=35']","bee.children.ages","'10-12'"
"57711611","5355442","29377","['Female']","['>35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","Better Alternatives'"
"57711632","5071544","29377","['Male']","['>35']","What reasons may explain these perceived differences or lack of differences?","'Unsure'"
"57711986","2449059","29377","['Female']","['<=35']","bee.household_income.usa","'High income'"
"57712152","920072","29377","['Female']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57712185","4342051","29377","['Female']","['<=35']","bee.location.country","'United Kingdom'"
"57712380","5623856","29377","['Female']","['<=35']","bee.employment.industry","'Advertising / Marketing / PR / Market research'"
"57712400","4880239","29377","['Female']","['<=35']","opinion.bonding_moment.treats_vs_toys#petcare","'Neither treats nor toys are more appealing'"
"57712400","4880239","29377","['Female']","['<=35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57712499","7112599","29377","['Male']","['>35']","brand.awareness#petcare","'Familiar with Mars brands"
"57711632","5071544","29377","['Male']","['>35']","bee.location.country","'United Kingdom'"
"57711722","7010654","29377","['Male']","['<=35']","bee.household_composition","Children aged under 18"
"57711956","7130815","29377","['Female']","['<=35']","What brands of treats and toys do you usually buy for your pet?","'Pedigree'"
"57711956","7130815","29377","['Female']","['<=35']","Why have you stopped using these products or brands?","'No Reason / Still Use Brand'"
"57712256","7085464","29377","['Female']","['>35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Non-User"
"57711573","7025150","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with retailer label brands"
"57712178","5762193","29377","['Female']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Positive'"
"57712256","7085464","29377","['Female']","['>35']","brand.awareness#petcare","'Familiar with retailer label brands"
"57711576","7016815","29377","['Female']","['<=35']","What reasons may explain these perceived differences or lack of differences?","Product Format'"
"57711722","7010654","29377","['Male']","['<=35']","brand.awareness#petcare","Familiar with Mars brands"
"57711888","5626681","29377","['Female']","['<=35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57711888","5626681","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Pooch & Mutt"
"57711907","6989534","29377","['Female']","['>35']","bee.household_income.usa","'Medium income'"
"57711944","4287692","29377","['Male']","['>35']","bee.mobile_op_sys","None"
"57712499","7112599","29377","['Male']","['>35']","purchase.brand.last_6_months#petcare.treat","Pedigree Dentastix"
"57713267","7133636","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Once a week'"
"57711576","7016815","29377","['Female']","['<=35']","bee.pet.types","Bird'"
"57711611","5355442","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57711907","6989534","29377","['Female']","['>35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57711722","7010654","29377","['Male']","['<=35']","bee.children.ages","13-15'"
"57711722","7010654","29377","['Male']","['<=35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Once a week'"
